distribution,geography,category,code,bin_start,bin_end,weighted_pct,cum_pct,unweighted_n
HW_arrival_60min,National,08:00-09:00,,480.0,540.0,21.1572,71.265,468
HW_arrival_60min,National,09:00-10:00,,540.0,600.0,9.6287,80.8937,210
HW_arrival_60min,National,10:00-11:00,,600.0,660.0,4.2518,85.1455,88
HW_arrival_60min,National,11:00-12:00,,660.0,720.0,1.7669,86.9124,43
HW_arrival_60min,National,12:00-13:00,,720.0,780.0,2.1748,89.0872,44
HW_arrival_60min,National,13:00-14:00,,780.0,840.0,1.981,91.0682,47
HW_arrival_60min,National,14:00-15:00,,840.0,900.0,1.8695,92.9377,41
HW_arrival_60min,National,15:00-16:00,,900.0,960.0,2.2601,95.1978,36
HW_arrival_60min,National,16:00-17:00,,960.0,1020.0,0.8654,96.0632,17
HW_arrival_60min,National,17:00-18:00,,1020.0,1080.0,0.9366,96.9997,15
HW_arrival_60min,National,18:00-19:00,,1080.0,1140.0,0.6731,97.6728,18
HW_arrival_60min,National,19:00-20:00,,1140.0,1200.0,0.8178,98.4906,15
HW_arrival_60min,National,20:00-21:00,,1200.0,1260.0,0.4076,98.8982,7
HW_arrival_60min,National,21:00-22:00,,1260.0,1320.0,0.463,99.3612,10
HW_arrival_60min,National,22:00-23:00,,1320.0,1380.0,0.4707,99.8318,8
HW_arrival_60min,National,23:00-24:00,,1380.0,1440.0,0.1682,100.0,4
HW_distance_2p5mi,National,0-2.5 mi,,0.0,2.5,15.6136,15.6136,328
HW_distance_2p5mi,National,2.5-5 mi,,2.5,5.0,17.9291,33.5427,341
HW_distance_2p5mi,National,5-7.5 mi,,5.0,7.5,12.4325,45.9752,275
HW_distance_2p5mi,National,7.5-10 mi,,7.5,10.0,8.3393,54.3145,189
HW_distance_2p5mi,National,10-12.5 mi,,10.0,12.5,7.6059,61.9203,167
HW_distance_2p5mi,National,12.5-15 mi,,12.5,15.0,7.5528,69.4731,153
HW_distance_2p5mi,National,15-17.5 mi,,15.0,17.5,6.2805,75.7536,125
HW_distance_2p5mi,National,17.5-20 mi,,17.5,20.0,4.6004,80.3541,96
HW_distance_2p5mi,National,20-22.5 mi,,20.0,22.5,3.221,83.5751,85
HW_distance_2p5mi,National,22.5-25 mi,,22.5,25.0,3.0554,86.6305,65
HW_distance_2p5mi,National,25-27.5 mi,,25.0,27.5,2.9223,89.5528,49
HW_distance_2p5mi,National,27.5-30 mi,,27.5,30.0,1.5534,91.1062,34
HW_distance_2p5mi,National,30-32.5 mi,,30.0,32.5,1.3932,92.4994,26
HW_distance_2p5mi,National,32.5-35 mi,,32.5,35.0,1.5964,94.0957,29
HW_distance_2p5mi,National,35-37.5 mi,,35.0,37.5,0.6256,94.7213,15
HW_distance_2p5mi,National,37.5-40 mi,,37.5,40.0,0.9887,95.71,22
HW_distance_2p5mi,National,40-42.5 mi,,40.0,42.5,0.2321,95.942,7
HW_distance_2p5mi,National,42.5-45 mi,,42.5,45.0,0.8934,96.8354,18
HW_distance_2p5mi,National,45-47.5 mi,,45.0,47.5,0.6719,97.5073,9
HW_distance_2p5mi,National,47.5-50 mi,,47.5,50.0,0.5469,98.0542,7
HW_distance_2p5mi,National,50-52.5 mi,,50.0,52.5,0.5868,98.6409,6
HW_distance_2p5mi,National,52.5-55 mi,,52.5,55.0,0.0752,98.7161,2
HW_distance_2p5mi,National,55-57.5 mi,,55.0,57.5,0.1085,98.8246,4
HW_distance_2p5mi,National,57.5-60 mi,,57.5,60.0,0.079,98.9037,2
HW_distance_2p5mi,National,60-62.5 mi,,60.0,62.5,0.1558,99.0594,4
HW_distance_2p5mi,National,62.5-65 mi,,62.5,65.0,0.0593,99.1188,1
HW_distance_2p5mi,National,65-67.5 mi,,65.0,67.5,0.0243,99.1431,1
HW_distance_2p5mi,National,67.5-70 mi,,67.5,70.0,0.3205,99.4635,4
HW_distance_2p5mi,National,70-72.5 mi,,70.0,72.5,0.09,99.5535,2
HW_distance_2p5mi,National,72.5-75 mi,,72.5,75.0,0.0,99.5535,0
HW_distance_2p5mi,National,75-77.5 mi,,75.0,77.5,0.0392,99.5928,2
HW_distance_2p5mi,National,77.5-80 mi,,77.5,80.0,0.0248,99.6175,1
HW_distance_2p5mi,National,80-82.5 mi,,80.0,82.5,0.0,99.6175,0
HW_distance_2p5mi,National,82.5-85 mi,,82.5,85.0,0.0,99.6175,0
HW_distance_2p5mi,National,85-87.5 mi,,85.0,87.5,0.0648,99.6823,1
HW_distance_2p5mi,National,87.5-90 mi,,87.5,90.0,0.0653,99.7476,1
HW_distance_2p5mi,National,90-92.5 mi,,90.0,92.5,0.0,99.7476,0
HW_distance_2p5mi,National,92.5-95 mi,,92.5,95.0,0.0,99.7476,0
HW_distance_2p5mi,National,95-97.5 mi,,95.0,97.5,0.0,99.7476,0
HW_distance_2p5mi,National,97.5-100 mi,,97.5,100.0,0.2524,100.0,6
HW_duration_5min,National,0-5 min,,0.0,5.0,1.6042,1.6042,32
HW_duration_5min,National,5-10 min,,5.0,10.0,8.8359,10.4401,192
HW_duration_5min,National,10-15 min,,10.0,15.0,13.2554,23.6955,257
HW_duration_5min,National,15-20 min,,15.0,20.0,16.3647,40.0602,360
HW_duration_5min,National,20-25 min,,20.0,25.0,11.0822,51.1424,259
HW_duration_5min,National,25-30 min,,25.0,30.0,7.1036,58.246,162
HW_duration_5min,National,30-35 min,,30.0,35.0,19.6596,77.9057,378
HW_duration_5min,National,35-40 min,,35.0,40.0,3.4899,81.3956,71
HW_duration_5min,National,40-45 min,,40.0,45.0,4.2183,85.6139,84
HW_duration_5min,National,45-50 min,,45.0,50.0,4.5762,90.1901,98
HW_duration_5min,National,50-55 min,,50.0,55.0,2.7503,92.9404,36
HW_duration_5min,National,55-60 min,,55.0,60.0,0.5951,93.5355,17
HW_duration_5min,National,60-65 min,,60.0,65.0,4.0042,97.5397,80
HW_duration_5min,National,65-70 min,,65.0,70.0,0.63,98.1696,11
HW_duration_5min,National,70-75 min,,70.0,75.0,0.3974,98.567,5
HW_duration_5min,National,75-80 min,,75.0,80.0,0.5119,99.0789,11
HW_duration_5min,National,80-85 min,,80.0,85.0,0.1741,99.2531,3
HW_duration_5min,National,85-90 min,,85.0,90.0,0.0406,99.2937,1
HW_duration_5min,National,90-95 min,,90.0,95.0,0.328,99.6217,8
HW_duration_5min,National,95-100 min,,95.0,100.0,0.0,99.6217,0
HW_duration_5min,National,100-105 min,,100.0,105.0,0.0,99.6217,0
HW_duration_5min,National,105-110 min,,105.0,110.0,0.0022,99.6239,1
HW_duration_5min,National,110-115 min,,110.0,115.0,0.0521,99.676,2
HW_duration_5min,National,115-120 min,,115.0,120.0,0.0,99.676,0
HW_duration_5min,National,120-125 min,,120.0,125.0,0.0904,99.7664,3
HW_duration_5min,National,125-130 min,,125.0,130.0,0.0,99.7664,0
HW_duration_5min,National,130-135 min,,130.0,135.0,0.0706,99.837,1
HW_duration_5min,National,135-140 min,,135.0,140.0,0.0,99.837,0
HW_duration_5min,National,140-145 min,,140.0,145.0,0.0,99.837,0
HW_duration_5min,National,145-150 min,,145.0,150.0,0.163,100.0,4
HW_mode,National,POV-Driver,1,,,90.4597,90.4597,1898
HW_mode,National,POV-Passenger,2,,,3.1515,93.6113,62
HW_mode,National,Public Transit,3,,,2.4091,96.0204,41
HW_mode,National,Walk,5,,,2.2397,98.2601,44
HW_mode,National,Bike,6,,,0.7073,98.9674,18
HW_mode,National,Other,7,,,1.0326,100.0,14
HW_departure_15min,Pacific,00:00-00:15,,0.0,15.0,0.0,0.0,0
HW_departure_15min,Pacific,00:15-00:30,,15.0,30.0,0.0,0.0,0
HW_departure_15min,Pacific,00:30-00:45,,30.0,45.0,0.0,0.0,0
HW_departure_15min,Pacific,00:45-01:00,,45.0,60.0,0.0,0.0,0
HW_departure_15min,Pacific,01:00-01:15,,60.0,75.0,0.0,0.0,0
HW_departure_15min,Pacific,01:15-01:30,,75.0,90.0,0.0,0.0,0
HW_departure_15min,Pacific,01:30-01:45,,90.0,105.0,0.0,0.0,0
HW_departure_15min,Pacific,01:45-02:00,,105.0,120.0,0.0,0.0,0
HW_departure_15min,Pacific,02:00-02:15,,120.0,135.0,0.0,0.0,0
HW_departure_15min,Pacific,02:15-02:30,,135.0,150.0,0.0,0.0,0
HW_departure_15min,Pacific,02:30-02:45,,150.0,165.0,0.0,0.0,0
HW_departure_15min,Pacific,02:45-03:00,,165.0,180.0,0.0,0.0,0
HW_departure_15min,Pacific,03:00-03:15,,180.0,195.0,0.0,0.0,0
HW_departure_15min,Pacific,03:15-03:30,,195.0,210.0,0.0,0.0,0
HW_departure_15min,Pacific,03:30-03:45,,210.0,225.0,0.0,0.0,0
HW_departure_15min,Pacific,03:45-04:00,,225.0,240.0,0.0,0.0,0
HW_departure_15min,Pacific,04:00-04:15,,240.0,255.0,1.0008,1.0008,1
HW_departure_15min,Pacific,04:15-04:30,,255.0,270.0,0.0,1.0008,0
HW_departure_15min,Pacific,04:30-04:45,,270.0,285.0,0.6545,1.6553,2
HW_departure_15min,Pacific,04:45-05:00,,285.0,300.0,2.0361,3.6914,3
HW_departure_15min,Pacific,05:00-05:15,,300.0,315.0,2.6628,6.3543,8
HW_departure_15min,Pacific,05:15-05:30,,315.0,330.0,2.761,9.1153,3
HW_departure_15min,Pacific,05:30-05:45,,330.0,345.0,3.2201,12.3354,7
HW_departure_15min,Pacific,05:45-06:00,,345.0,360.0,3.2886,15.624,5
HW_departure_15min,Pacific,06:00-06:15,,360.0,375.0,0.9283,16.5523,5
HW_departure_15min,Pacific,06:15-06:30,,375.0,390.0,0.4838,17.0361,5
HW_departure_15min,Pacific,06:30-06:45,,390.0,405.0,4.8537,21.8897,16
HW_departure_15min,Pacific,06:45-07:00,,405.0,420.0,3.2367,25.1264,10
HW_departure_15min,Pacific,07:00-07:15,,420.0,435.0,10.2315,35.3578,24
HW_departure_15min,Pacific,07:15-07:30,,435.0,450.0,6.3705,41.7283,13
HW_departure_15min,Pacific,07:30-07:45,,450.0,465.0,6.8651,48.5934,25
HW_departure_15min,Pacific,07:45-08:00,,465.0,480.0,5.3972,53.9906,11
HW_departure_15min,Pacific,08:00-08:15,,480.0,495.0,10.0401,64.0307,29
HW_departure_15min,Pacific,08:15-08:30,,495.0,510.0,3.9307,67.9614,6
HW_departure_15min,Pacific,08:30-08:45,,510.0,525.0,1.5029,69.4643,6
HW_departure_15min,Pacific,08:45-09:00,,525.0,540.0,0.9691,70.4334,6
HW_departure_15min,Pacific,09:00-09:15,,540.0,555.0,6.6186,77.052,15
HW_departure_15min,Pacific,09:15-09:30,,555.0,570.0,1.9323,78.9844,4
HW_departure_15min,Pacific,09:30-09:45,,570.0,585.0,3.4497,82.434,9
HW_departure_15min,Pacific,09:45-10:00,,585.0,600.0,0.4925,82.9266,2
HW_departure_15min,Pacific,10:00-10:15,,600.0,615.0,0.8187,83.7453,3
HW_departure_15min,Pacific,10:15-10:30,,615.0,630.0,0.0,83.7453,0
HW_departure_15min,Pacific,10:30-10:45,,630.0,645.0,0.5863,84.3316,3
HW_departure_15min,Pacific,10:45-11:00,,645.0,660.0,0.082,84.4136,2
HW_departure_15min,Pacific,11:00-11:15,,660.0,675.0,2.8502,87.2638,5
HW_departure_15min,Pacific,11:15-11:30,,675.0,690.0,0.3546,87.6184,2
HW_departure_15min,Pacific,11:30-11:45,,690.0,705.0,0.0424,87.6609,1
HW_departure_15min,Pacific,11:45-12:00,,705.0,720.0,0.2165,87.8773,1
HW_departure_15min,Pacific,12:00-12:15,,720.0,735.0,1.1312,89.0086,5
HW_departure_15min,Pacific,12:15-12:30,,735.0,750.0,1.6462,90.6548,3
HW_departure_15min,Pacific,12:30-12:45,,750.0,765.0,0.7266,91.3814,3
HW_departure_15min,Pacific,12:45-13:00,,765.0,780.0,0.2985,91.6798,1
HW_departure_15min,Pacific,13:00-13:15,,780.0,795.0,0.0,91.6798,0
HW_departure_15min,Pacific,13:15-13:30,,795.0,810.0,0.0,91.6798,0
HW_departure_15min,Pacific,13:30-13:45,,810.0,825.0,1.8599,93.5397,6
HW_departure_15min,Pacific,13:45-14:00,,825.0,840.0,0.1755,93.7152,2
HW_departure_15min,Pacific,14:00-14:15,,840.0,855.0,0.8709,94.5861,2
HW_departure_15min,Pacific,14:15-14:30,,855.0,870.0,0.0,94.5861,0
HW_departure_15min,Pacific,14:30-14:45,,870.0,885.0,0.2124,94.7985,1
HW_departure_15min,Pacific,14:45-15:00,,885.0,900.0,0.0,94.7985,0
HW_departure_15min,Pacific,15:00-15:15,,900.0,915.0,0.6847,95.4832,1
HW_departure_15min,Pacific,15:15-15:30,,915.0,930.0,0.0,95.4832,0
HW_departure_15min,Pacific,15:30-15:45,,930.0,945.0,0.0,95.4832,0
HW_departure_15min,Pacific,15:45-16:00,,945.0,960.0,0.0,95.4832,0
HW_departure_15min,Pacific,16:00-16:15,,960.0,975.0,2.2195,97.7027,2
HW_departure_15min,Pacific,16:15-16:30,,975.0,990.0,0.1984,97.9011,1
HW_departure_15min,Pacific,16:30-16:45,,990.0,1005.0,0.2681,98.1691,1
HW_departure_15min,Pacific,16:45-17:00,,1005.0,1020.0,0.6446,98.8138,1
HW_departure_15min,Pacific,17:00-17:15,,1020.0,1035.0,0.0,98.8138,0
HW_departure_15min,Pacific,17:15-17:30,,1035.0,1050.0,0.0,98.8138,0
HW_departure_15min,Pacific,17:30-17:45,,1050.0,1065.0,0.0,98.8138,0
HW_departure_15min,Pacific,17:45-18:00,,1065.0,1080.0,0.0,98.8138,0
HW_departure_15min,Pacific,18:00-18:15,,1080.0,1095.0,0.0,98.8138,0
HW_departure_15min,Pacific,18:15-18:30,,1095.0,1110.0,0.0,98.8138,0
HW_departure_15min,Pacific,18:30-18:45,,1110.0,1125.0,1.1862,100.0,4
HW_departure_15min,Pacific,18:45-19:00,,1125.0,1140.0,0.0,100.0,0
HW_departure_15min,Pacific,19:00-19:15,,1140.0,1155.0,0.0,100.0,0
HW_departure_15min,Pacific,19:15-19:30,,1155.0,1170.0,0.0,100.0,0
HW_departure_15min,Pacific,19:30-19:45,,1170.0,1185.0,0.0,100.0,0
HW_departure_15min,Pacific,19:45-20:00,,1185.0,1200.0,0.0,100.0,0
HW_departure_15min,Pacific,20:00-20:15,,1200.0,1215.0,0.0,100.0,0
HW_departure_15min,Pacific,20:15-20:30,,1215.0,1230.0,0.0,100.0,0
HW_departure_15min,Pacific,20:30-20:45,,1230.0,1245.0,0.0,100.0,0
HW_departure_15min,Pacific,20:45-21:00,,1245.0,1260.0,0.0,100.0,0
HW_departure_15min,Pacific,21:00-21:15,,1260.0,1275.0,0.0,100.0,0
HW_departure_15min,Pacific,21:15-21:30,,1275.0,1290.0,0.0,100.0,0
HW_departure_15min,Pacific,21:30-21:45,,1290.0,1305.0,0.0,100.0,0
HW_departure_15min,Pacific,21:45-22:00,,1305.0,1320.0,0.0,100.0,0
HW_departure_15min,Pacific,22:00-22:15,,1320.0,1335.0,0.0,100.0,0
HW_departure_15min,Pacific,22:15-22:30,,1335.0,1350.0,0.0,100.0,0
HW_departure_15min,Pacific,22:30-22:45,,1350.0,1365.0,0.0,100.0,0
HW_departure_15min,Pacific,22:45-23:00,,1365.0,1380.0,0.0,100.0,0
HW_departure_15min,Pacific,23:00-23:15,,1380.0,1395.0,0.0,100.0,0
HW_departure_15min,Pacific,23:15-23:30,,1395.0,1410.0,0.0,100.0,0
HW_departure_15min,Pacific,23:30-23:45,,1410.0,1425.0,0.0,100.0,0
HW_departure_15min,Pacific,23:45-24:00,,1425.0,1440.0,0.0,100.0,0
HW_arrival_15min,Pacific,00:00-00:15,,0.0,15.0,0.0,0.0,0
HW_arrival_15min,Pacific,00:15-00:30,,15.0,30.0,0.0,0.0,0
HW_arrival_15min,Pacific,00:30-00:45,,30.0,45.0,0.0,0.0,0
HW_arrival_15min,Pacific,00:45-01:00,,45.0,60.0,0.0,0.0,0
HW_arrival_15min,Pacific,01:00-01:15,,60.0,75.0,0.0,0.0,0
HW_arrival_15min,Pacific,01:15-01:30,,75.0,90.0,0.0,0.0,0
HW_arrival_15min,Pacific,01:30-01:45,,90.0,105.0,0.0,0.0,0
HW_arrival_15min,Pacific,01:45-02:00,,105.0,120.0,0.0,0.0,0
HW_arrival_15min,Pacific,02:00-02:15,,120.0,135.0,0.0,0.0,0
HW_arrival_15min,Pacific,02:15-02:30,,135.0,150.0,0.0,0.0,0
HW_arrival_15min,Pacific,02:30-02:45,,150.0,165.0,0.0,0.0,0
HW_arrival_15min,Pacific,02:45-03:00,,165.0,180.0,0.0,0.0,0
HW_arrival_15min,Pacific,03:00-03:15,,180.0,195.0,0.0,0.0,0
HW_arrival_15min,Pacific,03:15-03:30,,195.0,210.0,0.0,0.0,0
HW_arrival_15min,Pacific,03:30-03:45,,210.0,225.0,0.0,0.0,0
HW_arrival_15min,Pacific,03:45-04:00,,225.0,240.0,0.0,0.0,0
HW_arrival_15min,Pacific,04:00-04:15,,240.0,255.0,1.0008,1.0008,1
HW_arrival_15min,Pacific,04:15-04:30,,255.0,270.0,0.0,1.0008,0
HW_arrival_15min,Pacific,04:30-04:45,,270.0,285.0,0.0,1.0008,0
HW_arrival_15min,Pacific,04:45-05:00,,285.0,300.0,0.442,1.4428,2
HW_arrival_15min,Pacific,05:00-05:15,,300.0,315.0,0.3893,1.832,2
HW_arrival_15min,Pacific,05:15-05:30,,315.0,330.0,1.8704,3.7024,5
HW_arrival_15min,Pacific,05:30-05:45,,330.0,345.0,2.3373,6.0396,4
HW_arrival_15min,Pacific,05:45-06:00,,345.0,360.0,2.9367,8.9764,5
HW_arrival_15min,Pacific,06:00-06:15,,360.0,375.0,5.3984,14.3748,8
HW_arrival_15min,Pacific,06:15-06:30,,375.0,390.0,1.8904,16.2651,6
HW_arrival_15min,Pacific,06:30-06:45,,390.0,405.0,0.2656,16.5307,3
HW_arrival_15min,Pacific,06:45-07:00,,405.0,420.0,1.0271,17.5578,6
HW_arrival_15min,Pacific,07:00-07:15,,420.0,435.0,3.9916,21.5493,13
HW_arrival_15min,Pacific,07:15-07:30,,435.0,450.0,9.9234,31.4727,21
HW_arrival_15min,Pacific,07:30-07:45,,450.0,465.0,3.2448,34.7175,11
HW_arrival_15min,Pacific,07:45-08:00,,465.0,480.0,7.7882,42.5057,24
HW_arrival_15min,Pacific,08:00-08:15,,480.0,495.0,8.916,51.4217,22
HW_arrival_15min,Pacific,08:15-08:30,,495.0,510.0,3.4442,54.8659,12
HW_arrival_15min,Pacific,08:30-08:45,,510.0,525.0,7.6749,62.5408,17
HW_arrival_15min,Pacific,08:45-09:00,,525.0,540.0,2.9296,65.4704,7
HW_arrival_15min,Pacific,09:00-09:15,,540.0,555.0,5.3143,70.7847,19
HW_arrival_15min,Pacific,09:15-09:30,,555.0,570.0,4.2071,74.9918,10
HW_arrival_15min,Pacific,09:30-09:45,,570.0,585.0,3.115,78.1068,7
HW_arrival_15min,Pacific,09:45-10:00,,585.0,600.0,3.4862,81.593,4
HW_arrival_15min,Pacific,10:00-10:15,,600.0,615.0,1.545,83.1381,7
HW_arrival_15min,Pacific,10:15-10:30,,615.0,630.0,0.0,83.1381,0
HW_arrival_15min,Pacific,10:30-10:45,,630.0,645.0,0.3888,83.5269,1
HW_arrival_15min,Pacific,10:45-11:00,,645.0,660.0,0.2439,83.7708,2
HW_arrival_15min,Pacific,11:00-11:15,,660.0,675.0,1.1673,84.9381,4
HW_arrival_15min,Pacific,11:15-11:30,,675.0,690.0,0.7163,85.6544,3
HW_arrival_15min,Pacific,11:30-11:45,,690.0,705.0,1.48,87.1344,3
HW_arrival_15min,Pacific,11:45-12:00,,705.0,720.0,0.0424,87.1768,1
HW_arrival_15min,Pacific,12:00-12:15,,720.0,735.0,0.2165,87.3933,1
HW_arrival_15min,Pacific,12:15-12:30,,735.0,750.0,0.6819,88.0752,2
HW_arrival_15min,Pacific,12:30-12:45,,750.0,765.0,1.135,89.2101,5
HW_arrival_15min,Pacific,12:45-13:00,,765.0,780.0,0.2216,89.4317,1
HW_arrival_15min,Pacific,13:00-13:15,,780.0,795.0,1.6418,91.0735,2
HW_arrival_15min,Pacific,13:15-13:30,,795.0,810.0,0.2913,91.3647,1
HW_arrival_15min,Pacific,13:30-13:45,,810.0,825.0,0.2985,91.6632,1
HW_arrival_15min,Pacific,13:45-14:00,,825.0,840.0,1.7366,93.3998,7
HW_arrival_15min,Pacific,14:00-14:15,,840.0,855.0,0.584,93.9838,3
HW_arrival_15min,Pacific,14:15-14:30,,855.0,870.0,0.0,93.9838,0
HW_arrival_15min,Pacific,14:30-14:45,,870.0,885.0,0.6023,94.5861,1
HW_arrival_15min,Pacific,14:45-15:00,,885.0,900.0,0.0,94.5861,0
HW_arrival_15min,Pacific,15:00-15:15,,900.0,915.0,0.0,94.5861,0
HW_arrival_15min,Pacific,15:15-15:30,,915.0,930.0,0.0,94.5861,0
HW_arrival_15min,Pacific,15:30-15:45,,930.0,945.0,0.8971,95.4832,2
HW_arrival_15min,Pacific,15:45-16:00,,945.0,960.0,0.0,95.4832,0
HW_arrival_15min,Pacific,16:00-16:15,,960.0,975.0,2.1044,97.5876,1
HW_arrival_15min,Pacific,16:15-16:30,,975.0,990.0,0.1151,97.7027,1
HW_arrival_15min,Pacific,16:30-16:45,,990.0,1005.0,0.0,97.7027,0
HW_arrival_15min,Pacific,16:45-17:00,,1005.0,1020.0,0.0,97.7027,0
HW_arrival_15min,Pacific,17:00-17:15,,1020.0,1035.0,1.1111,98.8138,3
HW_arrival_15min,Pacific,17:15-17:30,,1035.0,1050.0,0.0,98.8138,0
HW_arrival_15min,Pacific,17:30-17:45,,1050.0,1065.0,0.0,98.8138,0
HW_arrival_15min,Pacific,17:45-18:00,,1065.0,1080.0,0.0,98.8138,0
HW_arrival_15min,Pacific,18:00-18:15,,1080.0,1095.0,0.0,98.8138,0
HW_arrival_15min,Pacific,18:15-18:30,,1095.0,1110.0,0.0,98.8138,0
HW_arrival_15min,Pacific,18:30-18:45,,1110.0,1125.0,0.0,98.8138,0
HW_arrival_15min,Pacific,18:45-19:00,,1125.0,1140.0,0.2293,99.0431,2
HW_arrival_15min,Pacific,19:00-19:15,,1140.0,1155.0,0.9569,100.0,2
HW_arrival_15min,Pacific,19:15-19:30,,1155.0,1170.0,0.0,100.0,0
HW_arrival_15min,Pacific,19:30-19:45,,1170.0,1185.0,0.0,100.0,0
HW_arrival_15min,Pacific,19:45-20:00,,1185.0,1200.0,0.0,100.0,0
HW_arrival_15min,Pacific,20:00-20:15,,1200.0,1215.0,0.0,100.0,0
HW_arrival_15min,Pacific,20:15-20:30,,1215.0,1230.0,0.0,100.0,0
HW_arrival_15min,Pacific,20:30-20:45,,1230.0,1245.0,0.0,100.0,0
HW_arrival_15min,Pacific,20:45-21:00,,1245.0,1260.0,0.0,100.0,0
HW_arrival_15min,Pacific,21:00-21:15,,1260.0,1275.0,0.0,100.0,0
HW_arrival_15min,Pacific,21:15-21:30,,1275.0,1290.0,0.0,100.0,0
HW_arrival_15min,Pacific,21:30-21:45,,1290.0,1305.0,0.0,100.0,0
HW_arrival_15min,Pacific,21:45-22:00,,1305.0,1320.0,0.0,100.0,0
HW_arrival_15min,Pacific,22:00-22:15,,1320.0,1335.0,0.0,100.0,0
HW_arrival_15min,Pacific,22:15-22:30,,1335.0,1350.0,0.0,100.0,0
HW_arrival_15min,Pacific,22:30-22:45,,1350.0,1365.0,0.0,100.0,0
HW_arrival_15min,Pacific,22:45-23:00,,1365.0,1380.0,0.0,100.0,0
HW_arrival_15min,Pacific,23:00-23:15,,1380.0,1395.0,0.0,100.0,0
HW_arrival_15min,Pacific,23:15-23:30,,1395.0,1410.0,0.0,100.0,0
HW_arrival_15min,Pacific,23:30-23:45,,1410.0,1425.0,0.0,100.0,0
HW_arrival_15min,Pacific,23:45-24:00,,1425.0,1440.0,0.0,100.0,0
HW_departure_60min,Pacific,00:00-01:00,,0.0,60.0,0.0,0.0,0
HW_departure_60min,Pacific,01:00-02:00,,60.0,120.0,0.0,0.0,0
HW_departure_60min,Pacific,02:00-03:00,,120.0,180.0,0.0,0.0,0
HW_departure_60min,Pacific,03:00-04:00,,180.0,240.0,0.0,0.0,0
HW_departure_60min,Pacific,04:00-05:00,,240.0,300.0,3.6914,3.6914,6
HW_departure_60min,Pacific,05:00-06:00,,300.0,360.0,11.9326,15.624,23
HW_departure_60min,Pacific,06:00-07:00,,360.0,420.0,9.5024,25.1264,36
HW_departure_60min,Pacific,07:00-08:00,,420.0,480.0,28.8643,53.9906,73
HW_departure_60min,Pacific,08:00-09:00,,480.0,540.0,16.4428,70.4334,47
HW_departure_60min,Pacific,09:00-10:00,,540.0,600.0,12.4931,82.9266,30
HW_departure_60min,Pacific,10:00-11:00,,600.0,660.0,1.4871,84.4136,8
HW_departure_60min,Pacific,11:00-12:00,,660.0,720.0,3.4637,87.8773,9
HW_departure_60min,Pacific,12:00-13:00,,720.0,780.0,3.8025,91.6798,12
HW_departure_60min,Pacific,13:00-14:00,,780.0,840.0,2.0353,93.7152,8
HW_departure_60min,Pacific,14:00-15:00,,840.0,900.0,1.0833,94.7985,3
HW_departure_60min,Pacific,15:00-16:00,,900.0,960.0,0.6847,95.4832,1
HW_departure_60min,Pacific,16:00-17:00,,960.0,1020.0,3.3306,98.8138,5
HW_departure_60min,Pacific,17:00-18:00,,1020.0,1080.0,0.0,98.8138,0
HW_departure_60min,Pacific,18:00-19:00,,1080.0,1140.0,1.1862,100.0,4
HW_departure_60min,Pacific,19:00-20:00,,1140.0,1200.0,0.0,100.0,0
HW_departure_60min,Pacific,20:00-21:00,,1200.0,1260.0,0.0,100.0,0
HW_departure_60min,Pacific,21:00-22:00,,1260.0,1320.0,0.0,100.0,0
HW_departure_60min,Pacific,22:00-23:00,,1320.0,1380.0,0.0,100.0,0
HW_departure_60min,Pacific,23:00-24:00,,1380.0,1440.0,0.0,100.0,0
HW_arrival_60min,Pacific,00:00-01:00,,0.0,60.0,0.0,0.0,0
HW_arrival_60min,Pacific,01:00-02:00,,60.0,120.0,0.0,0.0,0
HW_arrival_60min,Pacific,02:00-03:00,,120.0,180.0,0.0,0.0,0
HW_arrival_60min,Pacific,03:00-04:00,,180.0,240.0,0.0,0.0,0
HW_arrival_60min,Pacific,04:00-05:00,,240.0,300.0,1.4428,1.4428,3
HW_arrival_60min,Pacific,05:00-06:00,,300.0,360.0,7.5336,8.9764,16
HW_arrival_60min,Pacific,06:00-07:00,,360.0,420.0,8.5814,17.5578,23
HW_arrival_60min,Pacific,07:00-08:00,,420.0,480.0,24.9479,42.5057,69
HW_arrival_60min,Pacific,08:00-09:00,,480.0,540.0,22.9646,65.4704,58
HW_arrival_60min,Pacific,09:00-10:00,,540.0,600.0,16.1227,81.593,40
HW_arrival_60min,Pacific,10:00-11:00,,600.0,660.0,2.1778,83.7708,10
HW_arrival_60min,Pacific,11:00-12:00,,660.0,720.0,3.406,87.1768,11
HW_arrival_60min,Pacific,12:00-13:00,,720.0,780.0,2.2548,89.4317,9
HW_arrival_60min,Pacific,13:00-14:00,,780.0,840.0,3.9681,93.3998,11
HW_arrival_60min,Pacific,14:00-15:00,,840.0,900.0,1.1863,94.5861,4
HW_arrival_60min,Pacific,15:00-16:00,,900.0,960.0,0.8971,95.4832,2
HW_arrival_60min,Pacific,16:00-17:00,,960.0,1020.0,2.2195,97.7027,2
HW_arrival_60min,Pacific,17:00-18:00,,1020.0,1080.0,1.1111,98.8138,3
HW_arrival_60min,Pacific,18:00-19:00,,1080.0,1140.0,0.2293,99.0431,2
